Year,Date,3,Count,Lat,Lng
2010,1,2,0.0,45.43215535,-73.66998738
2006,2,3,0.0,45.49639465,-73.59438937
2009,7,2,0.0,45.60652231,-73.53052515
2008,12,2,0.0,45.48072292,-73.66158512
2008,12,3,0.0,45.44033837,-73.81358747
2010,5,3,0.0,45.57858167,-73.56337409
2007,8,3,0.0,45.56051086,-73.59397605
2006,6,3,0.0,45.50579173,-73.83818821
2010,6,1,0.0,45.46118404,-73.56814901
2009,1,1,0.0,45.49109091,-73.85040557
2008,5,3,0.0,45.49613792,-73.66712089
2008,3,2,0.0,45.6438173,-73.55831288
2008,11,1,0.0,45.4546607,-73.82953282
2009,11,3,0.0,45.5115285,-73.62265391
2010,11,1,0.0,45.60375083,-73.61426394
2008,7,3,0.0,45.49203864,-73.82461907
2007,9,2,0.0,45.61310196,-73.61258202
2009,9,1,0.0,45.54304712,-73.58579962
2007,10,1,0.0,45.63640441,-73.50556772
2006,8,2,0.0,45.57046265,-73.66063074
2006,8,3,0.0,45.49465867,-73.80888558
2009,10,3,0.0,45.50500096,-73.67589676
2006,8,2,0.0,45.47556956,-73.77558517
2009,4,1,0.0,45.49695627,-73.61809365
2009,12,3,0.0,45.50488708,-73.71201416
2008,12,2,0.0,45.48424259,-73.68881063
2006,7,3,0.0,45.49446543,-73.79065135
2006,2,2,0.0,45.43982324,-73.87132476
2010,12,2,0.0,45.64766332,-73.56739428
2007,11,1,0.0,45.66507906,-73.55582888
2006,9,2,0.0,45.53391221,-73.56646623
2008,10,3,0.0,45.45657265,-73.75896447
2009,1,2,0.0,45.5305258,-73.69103563
2007,9,3,0.0,45.50490172,-73.54912049
2009,1,3,0.0,45.43847497,-73.92819509
2008,4,1,0.0,45.66884081,-73.54054154
2007,6,1,0.0,45.51315886,-73.61901432
2006,5,1,0.0,45.43333115,-73.90173167
2010,3,3,0.0,45.4642555,-73.82985977
2007,2,2,0.0,45.52582294,-73.69855627
2010,12,2,0.0,45.44078449,-73.90847775
2007,8,2,0.0,45.56374594,-73.52371306
2008,8,2,0.0,45.54280809,-73.60141408
2007,12,2,0.0,45.49880482,-73.58194316
2006,5,1,0.0,45.42906654,-73.66899875
2007,10,1,0.0,45.44578867,-73.93981138
2010,10,2,0.0,45.55537976,-73.67119837
2007,5,3,0.0,45.42153358,-73.92182569
2008,11,3,0.0,45.43834573,-73.90072241
2008,12,3,0.0,45.5123198,-73.648776
2006,12,1,0.0,45.53897434,-73.65343879
2008,1,3,0.0,45.46540972,-73.57973787
2009,4,1,0.0,45.44025905,-73.61467739
2007,2,2,0.0,45.61318328,-73.50983708
2007,9,2,0.0,45.5780221,-73.59176854
2007,12,1,0.0,45.47566142,-73.7666795
2008,11,3,0.0,45.47528674,-73.79442745
2009,8,1,0.0,45.60602071,-73.60221771
2008,4,1,0.0,45.66408036,-73.5022261
2010,9,1,0.0,45.59874417,-73.51798524
2009,5,2,0.0,45.47994141,-73.7304314
2009,7,1,0.0,45.49649607,-73.69575877
2008,4,3,0.0,45.60390084,-73.52421483
2008,4,2,0.0,45.45459655,-73.63124508
2010,12,3,0.0,45.62570404,-73.57145231
2010,8,3,0.0,45.44166352,-73.95198776
2010,9,1,0.0,45.59135054,-73.57699333
2010,4,3,0.0,45.48552695,-73.74290998
2009,3,2,0.0,45.65175114,-73.52430729
2010,4,3,0.0,45.63390904,-73.55545925
2010,6,1,0.0,45.43024413,-73.90711508
2010,12,3,0.0,45.51925427,-73.57770453
2010,10,1,0.0,45.45894128,-73.76765818
2008,10,2,0.0,45.55297877,-73.62949215
2010,11,2,0.0,45.57552452,-73.51893517
2009,4,3,0.0,45.49277957,-73.69549243
2008,9,2,0.0,45.41930794,-73.89381487
2008,9,1,0.0,45.48154594,-73.82630808
2008,2,1,0.0,45.54739774,-73.53102025
2009,7,3,0.0,45.66659968,-73.51098935
2008,6,1,0.0,45.45321662,-73.90129485
2007,3,3,0.0,45.5566563,-73.55928782
2009,5,3,0.0,45.62249489,-73.54991368
2008,4,1,0.0,45.49097828,-73.63424174
2008,2,3,0.0,45.4628048,-73.74636636
2009,1,1,0.0,45.43231665,-73.70791731
2008,8,1,0.0,45.42269146,-73.95340261
2010,11,1,0.0,45.50047056,-73.83692363
2010,12,3,0.0,45.44180528,-73.63473329
2007,11,1,0.0,45.44755112,-73.78677689
2008,2,3,0.0,45.43487909,-73.71544561
2006,10,1,0.0,45.65023631,-73.51221657
2007,6,2,0.0,45.52744263,-73.56195929
2007,1,2,0.0,45.47236614,-73.5743532
2007,3,2,0.0,45.61689444,-73.60531825
2010,1,2,0.0,45.56096725,-73.60957925
2010,3,2,0.0,45.55567198,-73.56948488
2008,1,3,0.0,45.46891615,-73.67490728
2010,12,2,0.0,45.54456919,-73.5788945
2006,8,3,0.0,45.53932353,-73.55284655
2010,2,1,0.0,45.42097585,-73.93511388
2009,6,2,0.0,45.44397117,-73.66797234
2007,12,2,0.0,45.47019494,-73.79221721
2009,10,1,0.0,45.6751846,-73.49571347
2009,10,2,0.0,45.49135476,-73.65179947
2008,12,1,0.0,45.4485821,-73.61604939
2007,7,2,0.0,45.69510035,-73.48811298
2006,10,3,0.0,45.55561528,-73.60726472
2006,11,3,0.0,45.51153301,-73.65490731
2010,11,1,0.0,45.44076355,-73.94610054
2010,7,3,0.0,45.68212483,-73.51809786
2006,2,3,0.0,45.62218131,-73.61061224
2007,4,3,0.0,45.45021264,-73.7714331
2008,10,3,0.0,45.5053975,-73.76683644
2006,5,3,0.0,45.45005745,-73.65375462
2010,11,2,0.0,45.48666083,-73.55982775
2009,7,2,0.0,45.47574384,-73.86305941
2006,5,2,0.0,45.42443426,-73.64760712
2007,8,3,0.0,45.47616414,-73.7880633
2009,12,1,0.0,45.50340331,-73.69929717
2007,3,1,0.0,45.50237137,-73.81785055
2008,9,3,0.0,45.65143474,-73.54055489
2007,8,3,0.0,45.61358683,-73.55935841
2007,2,2,0.0,45.51699953,-73.55024298
2010,3,1,0.0,45.47490604,-73.82941035
2007,9,3,0.0,45.50001407,-73.6391336
2009,8,3,0.0,45.59330807,-73.60105634
2008,8,2,0.0,45.56601822,-73.60910344
2006,5,1,0.0,45.46595064,-73.75843381
2010,8,3,0.0,45.47580101,-73.79986216
2007,4,2,0.0,45.44435818,-73.81077833
2008,6,3,0.0,45.5348911,-73.56630809
2007,9,2,0.0,45.47621339,-73.59405272
2009,1,3,0.0,45.65255135,-73.53142431
2009,8,1,0.0,45.66339072,-73.50238621
2007,9,1,0.0,45.45492704,-73.75954702
2008,4,1,0.0,45.46735574,-73.58896545
2008,5,1,0.0,45.65958091,-73.52240088
2010,8,1,0.0,45.4263101,-73.92882368
2008,6,3,0.0,45.45239296,-73.68369156
2008,10,2,0.0,45.47672668,-73.84972941
2009,9,3,0.0,45.47561091,-73.55722375
2007,1,2,0.0,45.4333862,-73.62880358
2007,7,2,0.0,45.4282595,-73.63338779
2007,9,2,0.0,45.42858024,-73.92096384
2010,11,3,0.0,45.49887885,-73.72597067
2009,12,2,0.0,45.55445467,-73.67292872
2010,10,1,0.0,45.62192254,-73.58167701
2008,3,1,0.0,45.50438163,-73.74664369
2009,10,3,0.0,45.50661049,-73.71052791
2010,10,1,0.0,45.55882328,-73.56027917
2007,12,2,0.0,45.46219647,-73.83906201
2006,6,3,0.0,45.5493163,-73.59996928
2009,6,3,0.0,45.48575281,-73.6458629
2006,7,3,0.0,45.4995598,-73.58816865
2006,11,1,0.0,45.4643399,-73.86077384
2009,9,1,0.0,45.68172577,-73.51513992
2010,9,3,0.0,45.48974453,-73.79839891
2008,11,1,0.0,45.52956609,-73.53877228
2006,6,1,0.0,45.49120597,-73.66980738
2009,6,3,0.0,45.57500646,-73.55176747
2009,5,1,0.0,45.49454384,-73.79776573
2010,4,3,0.0,45.5598271,-73.67364972
2006,8,2,0.0,45.59234539,-73.52183112
2007,4,3,0.0,45.44670659,-73.8338453
2006,8,2,0.0,45.44010911,-73.65066278
2010,12,3,0.0,45.52204305,-73.54800315
2010,9,1,0.0,45.62307712,-73.50306575
2010,9,1,0.0,45.5835407,-73.64769316
2006,3,1,0.0,45.57078741,-73.62361051
2008,6,1,0.0,45.58279239,-73.55019712
2007,4,1,0.0,45.60441472,-73.56475359
2008,2,3,0.0,45.44285744,-73.76163523
2008,5,3,0.0,45.49972344,-73.71544041
2009,6,3,0.0,45.45004847,-73.6453925
2009,9,2,0.0,45.5276786,-73.56087951
2009,7,3,0.0,45.46128263,-73.70076796
2008,4,3,0.0,45.65273339,-73.51615983
2006,7,1,0.0,45.52227258,-73.6924902
2007,4,1,0.0,45.45538625,-73.68360834
2008,6,1,0.0,45.45497144,-73.74058231
2008,1,1,0.0,45.48437056,-73.61760039
2010,2,3,0.0,45.44960312,-73.80493934
2008,11,1,0.0,45.55923414,-73.63839557
2008,4,2,0.0,45.49593563,-73.61658982
2009,11,1,0.0,45.46225841,-73.62828877
2010,3,2,0.0,45.56815583,-73.58663805
2010,6,2,0.0,45.49192264,-73.56090278
2009,4,2,0.0,45.51654667,-73.57195848
2009,10,2,0.0,45.44115949,-73.61581544
2008,8,2,0.0,45.50235484,-73.82628766
2007,3,3,0.0,45.52891384,-73.56135398
2006,5,2,0.0,45.49402872,-73.64534402
2009,11,2,0.0,45.43682985,-73.91869089
2007,11,2,0.0,45.67801945,-73.51514625
2010,2,2,0.0,45.52895114,-73.63830408
2006,9,3,0.0,45.61278321,-73.52724542
2006,9,1,0.0,45.45399147,-73.616621
2008,6,2,0.0,45.4660223,-73.73679337
2008,10,1,0.0,45.50900495,-73.73025757
2009,8,1,0.0,45.5337449,-73.71168773
2008,10,3,0.0,45.56769063,-73.52476689
2010,7,3,0.0,45.47817779,-73.64507971
2006,10,1,0.0,45.45244208,-73.75398659
2006,8,3,0.0,45.42105354,-73.93684679
2006,11,3,0.0,45.59846968,-73.6100367
2006,4,2,0.0,45.46238731,-73.68622057
2007,1,1,0.0,45.65260814,-73.54437605
2006,3,2,0.0,45.52711547,-73.70675696
2007,9,1,0.0,45.45439606,-73.62586746
2007,12,3,0.0,45.57643971,-73.53952863
2008,2,2,0.0,45.50486212,-73.57174069
2007,2,3,0.0,45.58807614,-73.55198117
2009,10,3,0.0,45.42387549,-73.65515187
2006,7,1,0.0,45.60338327,-73.61543986
2009,6,1,0.0,45.49599796,-73.77631121
2009,1,1,0.0,45.49714799,-73.65304246
2008,7,3,0.0,45.49298868,-73.65011205
2008,9,1,0.0,45.42201005,-73.65291985
2006,8,2,0.0,45.59377758,-73.5417729
2008,9,3,0.0,45.57348162,-73.6123488
2009,12,1,0.0,45.63518621,-73.55105538
2008,5,1,0.0,45.4397255,-73.91380563
2008,11,2,0.0,45.51238063,-73.54950425
2006,1,2,0.0,45.46009596,-73.89289257
2009,3,1,0.0,45.66162421,-73.51628589
2009,2,1,0.0,45.56512104,-73.53054126
2009,5,2,0.0,45.47167087,-73.57339642
2009,8,1,0.0,45.51645927,-73.61462768
2008,4,2,0.0,45.54003647,-73.56223114
2010,8,2,0.0,45.42145069,-73.63880415
2007,6,3,0.0,45.65237607,-73.52011422
2009,2,1,0.0,45.50841562,-73.84013201
2010,2,1,0.0,45.47929335,-73.7884826
2007,2,3,0.0,45.56906094,-73.58070165
2006,3,2,0.0,45.50163868,-73.75614521
2007,8,2,0.0,45.6593425,-73.55489215
2009,1,1,0.0,45.5940963,-73.54264159
2008,3,3,0.0,45.67530438,-73.51799974
2010,10,3,0.0,45.49862834,-73.55039777
2009,9,2,0.0,45.44452144,-73.93131047
2007,10,1,0.0,45.51138624,-73.73400311
2006,8,3,0.0,45.46371329,-73.69722488
2006,10,1,0.0,45.45619644,-73.60476756
2010,1,1,0.0,45.48965587,-73.63827476
2008,2,1,0.0,45.4891948,-73.57600639
2007,5,1,0.0,45.43777345,-73.83498824
2006,12,1,0.0,45.43887828,-73.91737772
2007,7,3,0.0,45.54710178,-73.62068074
2010,1,1,0.0,45.45545442,-73.71752216
2006,8,2,0.0,45.44451098,-73.80230788
2008,11,3,0.0,45.62422515,-73.59114416
2008,2,1,0.0,45.49545315,-73.57863093
2007,3,1,0.0,45.54504906,-73.64000698
2008,4,2,0.0,45.45726326,-73.65851336
2010,3,2,0.0,45.62869283,-73.52371869
2009,11,1,0.0,45.52312503,-73.60183882
2007,6,3,0.0,45.51042695,-73.67358765
2007,5,3,0.0,45.44657074,-73.94083059
2010,6,2,0.0,45.444304,-73.79435144
2008,4,1,0.0,45.46001464,-73.59721511
2008,2,2,0.0,45.43172903,-73.65418205
2007,11,2,0.0,45.51447067,-73.55990297
2006,9,3,0.0,45.47926821,-73.66080609
2008,1,1,0.0,45.49270911,-73.59250126
2006,8,1,0.0,45.43999138,-73.90647144
2009,9,2,0.0,45.46580252,-73.61093262
2007,2,1,0.0,45.53387871,-73.68369976
2009,12,1,0.0,45.52617508,-73.61007019
2006,10,3,0.0,45.46473111,-73.66600475
2009,7,2,0.0,45.4824706,-73.71310375
2007,4,3,0.0,45.49711357,-73.71120169
2006,8,1,0.0,45.45328568,-73.58970953
2008,8,1,0.0,45.49758273,-73.59921033
2006,7,3,0.0,45.57559105,-73.59887675
2008,5,1,0.0,45.67560581,-73.49893333
2010,5,3,0.0,45.47670169,-73.73504901
2009,10,3,0.0,45.42065586,-73.94632595
2007,10,1,0.0,45.46915893,-73.71816059
2009,9,3,0.0,45.45504639,-73.88014171
2009,8,1,0.0,45.48486415,-73.57351735
2007,6,2,0.0,45.58087616,-73.62491423
2010,5,2,0.0,45.68310241,-73.49363032
2009,12,2,0.0,45.65847968,-73.49360791
2006,3,2,0.0,45.51642066,-73.62684995
2006,9,1,0.0,45.48246229,-73.77224214
2008,10,1,0.0,45.44246137,-73.8595694
2006,11,3,0.0,45.448347,-73.76592609
2009,3,1,0.0,45.44424491,-73.74083523
2007,7,2,0.0,45.44246809,-73.75493748
2006,5,3,0.0,45.45790786,-73.89311265
2007,12,1,0.0,45.57036615,-73.55987328
2006,12,2,0.0,45.47503337,-73.60728874
2007,4,1,0.0,45.4341129,-73.96444848
2008,9,3,0.0,45.45179267,-73.58527559
2007,9,1,0.0,45.45085048,-73.70941796
2010,7,1,0.0,45.47866682,-73.70563092
2010,2,1,0.0,45.45252398,-73.68610544
2007,2,3,0.0,45.47506898,-73.60897218
2008,8,2,0.0,45.5862418,-73.63807183
2010,8,2,0.0,45.52660829,-73.72296223
2007,3,2,0.0,45.54383226,-73.56910525
2008,12,2,0.0,45.60820193,-73.52100197
2007,7,1,0.0,45.66017458,-73.50180913
2010,3,1,0.0,45.49975778,-73.72346282
2009,3,2,0.0,45.45901266,-73.65837887
2006,3,1,0.0,45.506141,-73.61601985
2008,2,3,0.0,45.61340351,-73.53015066
2008,7,3,0.0,45.48596809,-73.81617435
2006,4,2,0.0,45.42471777,-73.94457739
2006,8,3,0.0,45.48085596,-73.69529025
2010,10,1,0.0,45.49988892,-73.54735923
2008,9,1,0.0,45.5014822,-73.62545875
2008,4,2,0.0,45.5894017,-73.57790794
2010,4,3,0.0,45.54712082,-73.57659258
2010,2,1,0.0,45.44521234,-73.80073344
2006,6,3,0.0,45.51237751,-73.84382118
2009,4,3,0.0,45.45414243,-73.75859246
2009,5,3,0.0,45.51546656,-73.58024906
2007,5,3,0.0,45.59178525,-73.60058776
2007,2,2,0.0,45.59611333,-73.56598806
2006,3,3,0.0,45.50005335,-73.78738073
2010,5,3,0.0,45.5839944,-73.53675685
2009,6,3,0.0,45.4440016,-73.61709957
2007,4,1,0.0,45.57307058,-73.56826183
2006,6,2,0.0,45.5106427,-73.63638264
2010,2,2,0.0,45.52611565,-73.68835015
2009,5,1,0.0,45.46522232,-73.74835908
2010,10,1,0.0,45.56364928,-73.54469657
2009,2,3,0.0,45.48417595,-73.62837077
2010,10,3,0.0,45.57309981,-73.57465976
2008,9,3,0.0,45.54616051,-73.68969672
2007,4,3,0.0,45.59814456,-73.54128664
2010,12,2,0.0,45.55908155,-73.61735609
2009,3,3,0.0,45.63459502,-73.51557514
2010,4,2,0.0,45.50811268,-73.61558133
2010,1,3,0.0,45.6244954,-73.54545152
2007,10,3,0.0,45.55205851,-73.63568986
2006,11,3,0.0,45.51961148,-73.67722773
2006,3,2,0.0,45.484213,-73.79727537
2009,2,3,0.0,45.43188007,-73.90963323
2007,9,3,0.0,45.59866393,-73.59792137
2010,2,1,0.0,45.52491021,-73.72386073
2006,5,2,0.0,45.54531389,-73.53798192
2010,3,2,0.0,45.50070947,-73.55621978
2008,8,2,0.0,45.41237184,-73.9180407
2007,9,3,0.0,45.48473209,-73.71227825
2008,1,2,0.0,45.65275551,-73.56154107
2009,9,2,0.0,45.44074666,-73.86243957
2010,3,3,0.0,45.52516696,-73.62371668
2006,8,3,0.0,45.48048663,-73.61759685
2006,6,2,0.0,45.58955499,-73.60409284
2006,1,1,0.0,45.4702404,-73.82755267
2009,12,2,0.0,45.58338571,-73.60130185
2010,12,1,0.0,45.67283296,-73.51825932
2008,11,3,0.0,45.62134545,-73.52852023
2006,10,2,0.0,45.579754,-73.63522966
2008,10,3,0.0,45.47861637,-73.67449363
2009,7,3,0.0,45.4412625,-73.76085969
2006,11,1,0.0,45.46956491,-73.623173
2009,2,1,0.0,45.66689063,-73.54765011
2010,2,2,0.0,45.47679684,-73.74251879
2007,9,1,0.0,45.48873372,-73.84489488
2010,9,1,0.0,45.56322028,-73.55918596
2006,4,2,0.0,45.4816142,-73.65044381
2006,2,3,0.0,45.51558584,-73.61852564
2009,6,1,0.0,45.66048735,-73.5102119
2008,2,3,0.0,45.50590105,-73.58760799
2007,6,1,0.0,45.4516447,-73.79881289
2007,7,3,0.0,45.53175437,-73.55830198
2010,12,1,0.0,45.46456154,-73.7425247
2006,11,3,0.0,45.55428542,-73.55203282
2009,2,2,0.0,45.47728595,-73.6896244
2008,5,2,0.0,45.53897059,-73.68079178
2007,10,2,0.0,45.44949817,-73.78952315
2007,6,2,0.0,45.59093148,-73.61644105
2009,5,3,0.0,45.55463223,-73.52983155
2007,10,3,0.0,45.55943746,-73.66778971
2008,9,2,0.0,45.47691204,-73.64726058
2007,8,3,0.0,45.44419389,-73.6142938
2007,7,3,0.0,45.47555684,-73.63793099
2008,6,3,0.0,45.44209232,-73.69766541
2010,12,1,0.0,45.45300969,-73.7103173
2009,3,2,0.0,45.5304858,-73.69887709
2009,2,1,0.0,45.52320209,-73.64936656
2007,1,2,0.0,45.43641013,-73.6541116
2007,1,2,0.0,45.59257914,-73.55468702
2006,11,1,0.0,45.51981803,-73.57085741
2008,10,1,0.0,45.52580117,-73.62226531
2007,10,3,0.0,45.49973166,-73.73496257
2007,10,2,0.0,45.52676891,-73.58383992
2009,6,2,0.0,45.45894795,-73.57442055
2007,12,3,0.0,45.5007984,-73.66433102
2010,1,2,0.0,45.47276154,-73.68230395
2007,8,1,0.0,45.64140344,-73.52160209
2009,1,2,0.0,45.48958975,-73.63285305
2007,12,3,0.0,45.64340031,-73.5648999
2010,12,2,0.0,45.43360317,-73.71347009
2007,9,1,0.0,45.66089947,-73.51123026
2010,9,2,0.0,45.4997492,-73.72122321
2008,11,2,0.0,45.47844588,-73.7901156
2007,4,2,0.0,45.64161115,-73.54360929
2009,2,3,0.0,45.46350904,-73.56464621
2009,1,2,0.0,45.47444093,-73.85525001
2007,2,1,0.0,45.44053532,-73.63119383
2007,3,1,0.0,45.44003526,-73.91862928
2006,6,2,0.0,45.64259406,-73.53858683
2006,11,1,0.0,45.67121938,-73.51005651
2006,2,3,0.0,45.4300771,-73.67913616
2009,4,3,0.0,45.57800685,-73.61920014
2010,7,3,0.0,45.61533361,-73.53083608
2009,9,1,0.0,45.57753378,-73.59119487
2010,3,2,0.0,45.58353957,-73.5865581
2010,11,2,0.0,45.44430833,-73.90316076
2008,4,3,0.0,45.67428281,-73.49135991
2007,11,1,0.0,45.49868154,-73.79027069
2006,9,3,0.0,45.4616969,-73.88704371
2010,7,3,0.0,45.43030735,-73.64943677
2008,10,3,0.0,45.43272515,-73.96700516
2006,12,1,0.0,45.51074759,-73.55645532
2008,5,1,0.0,45.60039945,-73.61416776
2007,2,1,0.0,45.64283888,-73.56776222
2009,4,3,0.0,45.46236555,-73.64775464
2009,7,1,0.0,45.47223509,-73.78722373
2010,11,1,0.0,45.48020866,-73.63357222
2010,8,2,0.0,45.6037876,-73.53582573
2007,2,3,0.0,45.44524743,-73.82964454
2006,11,1,0.0,45.54412198,-73.6590529
2010,5,3,0.0,45.61685232,-73.52191729
2010,10,1,0.0,45.52340919,-73.63488913
2010,5,1,0.0,45.44669639,-73.6937923
2008,1,3,0.0,45.44315197,-73.70822907
2009,11,2,0.0,45.50761832,-73.55197288
2007,3,2,0.0,45.4541841,-73.67418501
2010,11,2,0.0,45.56150465,-73.65000741
2009,10,3,0.0,45.46538286,-73.58457951
2006,11,2,0.0,45.62721661,-73.60551308
2010,12,2,0.0,45.61619786,-73.61054041
2009,7,3,0.0,45.50918765,-73.69175755
2010,10,2,0.0,45.53632687,-73.58304164
2010,4,1,0.0,45.44511715,-73.9438729
2008,5,1,0.0,45.53713217,-73.53595314
2009,6,1,0.0,45.5206842,-73.65539364
2009,12,2,0.0,45.49013689,-73.74217261
2007,10,2,0.0,45.45940474,-73.80854862
2010,12,2,0.0,45.47552114,-73.60409846
2009,7,2,0.0,45.50912853,-73.57925134
2009,11,1,0.0,45.45786085,-73.8498844
2010,10,1,0.0,45.4645508,-73.85243612
2009,8,1,0.0,45.53450041,-73.71830489
2010,6,2,0.0,45.49777884,-73.72575931
2010,4,3,0.0,45.55096011,-73.62113744
2007,6,1,0.0,45.54877184,-73.5324807
2006,9,2,0.0,45.42298231,-73.62813831
2009,4,3,0.0,45.54335372,-73.56607238
2008,12,3,0.0,45.54291794,-73.63747125
2009,9,3,0.0,45.49499004,-73.74803369
2010,6,3,0.0,45.51964181,-73.56328155
2010,10,2,0.0,45.52432263,-73.61167241
2007,8,3,0.0,45.5950252,-73.559028
2009,12,2,0.0,45.44553807,-73.92167898
2008,10,1,0.0,45.65821438,-73.510201
2008,2,2,0.0,45.49712118,-73.84167506
2007,9,3,0.0,45.45350998,-73.80411535
2009,5,3,0.0,45.6187108,-73.51744657
2010,2,3,0.0,45.50778331,-73.69628655
2006,2,3,0.0,45.53730588,-73.64808713
2009,11,3,0.0,45.52120583,-73.63906829
2008,11,2,0.0,45.54055793,-73.70086615
2006,11,3,0.0,45.67015539,-73.5030774
2008,3,2,0.0,45.43504344,-73.63065248
2008,6,1,0.0,45.56974605,-73.58598075
2006,11,2,0.0,45.43187053,-73.59750431
2006,11,3,0.0,45.49585087,-73.57365436
2006,11,2,0.0,45.53509886,-73.67948796
2009,5,2,0.0,45.46288979,-73.80647044
2009,12,1,0.0,45.50385322,-73.5545116
2006,9,3,0.0,45.54244567,-73.56479002
2008,12,1,0.0,45.47830966,-73.80802514
2008,10,3,0.0,45.46749821,-73.80293505
2008,11,2,0.0,45.53653331,-73.64763195
2009,6,2,0.0,45.55204745,-73.54132488
2010,12,1,0.0,45.54674706,-73.59332214
2010,1,2,0.0,45.53584672,-73.59554355
2008,2,3,0.0,45.60374428,-73.52809281
2006,8,3,0.0,45.50774557,-73.65994249
2007,10,1,0.0,45.42449877,-73.65119484
2008,3,1,0.0,45.51977404,-73.70990832
2010,10,1,0.0,45.61724209,-73.5590453
2007,7,3,0.0,45.5232382,-73.63343499
2006,11,2,0.0,45.54344337,-73.58759767
2009,1,2,0.0,45.54382717,-73.58287007
2008,11,3,0.0,45.47940758,-73.81079388
2008,2,1,0.0,45.4212034,-73.94694994
2009,10,1,0.0,45.52206463,-73.7242168
2008,3,1,0.0,45.50054599,-73.67594489
2006,10,2,0.0,45.48407126,-73.65870935
2010,8,2,0.0,45.46570302,-73.88413968
2009,12,2,0.0,45.56777907,-73.6221788
2007,8,3,0.0,45.51909847,-73.72936226
2007,10,2,0.0,45.48223086,-73.75701235
2006,12,3,0.0,45.45422961,-73.74987134
2008,10,3,0.0,45.53524154,-73.59552738
2008,10,2,0.0,45.4381657,-73.89918363
2009,2,3,0.0,45.43275655,-73.87891811
2008,4,2,0.0,45.55269395,-73.65383014
2006,7,3,0.0,45.65734633,-73.50153161
2006,2,3,0.0,45.47733656,-73.67623935
2008,3,3,0.0,45.59390219,-73.55749487
2007,9,2,0.0,45.50088352,-73.77456553
2006,7,2,0.0,45.48275247,-73.77287914
2008,11,3,0.0,45.65723113,-73.53931176
2010,3,3,0.0,45.58531398,-73.56841752
2007,2,3,0.0,45.47713147,-73.68043535
2007,10,3,0.0,45.47005172,-73.73019994
2009,9,2,0.0,45.54179377,-73.6800636
2007,11,2,0.0,45.53027715,-73.7008306
2010,4,2,0.0,45.52741894,-73.55701569
2006,11,3,0.0,45.43026289,-73.65764398
2010,3,3,0.0,45.48663836,-73.60120029
2010,10,3,0.0,45.54057295,-73.70824365
2008,12,1,0.0,45.5546241,-73.57154637
2006,11,2,0.0,45.4543675,-73.58178174
2006,11,1,0.0,45.54175819,-73.62046301
2006,2,3,0.0,45.56171695,-73.66527865
2009,11,1,0.0,45.43197828,-73.70084961
2007,11,3,0.0,45.47195165,-73.83136785
2006,4,2,0.0,45.6176826,-73.56334008
2006,7,2,0.0,45.44434189,-73.61392535
2009,10,3,0.0,45.55193242,-73.56535883
2007,5,2,0.0,45.61346282,-73.57801035
2008,1,3,0.0,45.49462661,-73.78750205
2008,5,3,0.0,45.52386749,-73.71536038
2006,8,3,0.0,45.57760556,-73.53592106
2006,11,3,0.0,45.60236317,-73.59503351
2009,6,3,0.0,45.5309304,-73.61345524
2008,12,1,0.0,45.49746267,-73.72242841
2007,9,3,0.0,45.51880839,-73.61363189
2006,2,2,0.0,45.5023697,-73.69229746
2006,3,1,0.0,45.50790263,-73.83509095
2007,2,2,0.0,45.44658242,-73.58019933
2010,3,1,0.0,45.53003913,-73.72717816
2008,9,2,0.0,45.46933681,-73.67870722
2006,4,1,0.0,45.44993821,-73.60392326
2009,5,2,0.0,45.41482182,-73.9308719
2009,10,2,0.0,45.50489561,-73.56604995
2007,7,3,0.0,45.51363687,-73.68521586
2007,2,1,0.0,45.42688578,-73.67234879
2007,10,2,0.0,45.46859809,-73.56384772
2008,9,3,0.0,45.63578887,-73.5678375
2007,9,3,0.0,45.47510767,-73.60027378
2010,6,1,0.0,45.49784566,-73.56933096
2010,11,3,0.0,45.47919414,-73.6470756
2006,11,1,0.0,45.52805388,-73.57384043
2008,6,2,0.0,45.44253671,-73.76994264
2010,2,1,0.0,45.48146279,-73.76727938
2006,4,2,0.0,45.62348793,-73.58194462
2006,3,2,0.0,45.47081586,-73.73851091
2009,12,2,0.0,45.60675374,-73.57027222
2008,4,2,0.0,45.42340754,-73.95164094
2006,5,1,0.0,45.54483574,-73.54925332
2007,3,2,0.0,45.54730397,-73.62181764
2010,8,3,0.0,45.49931674,-73.61260997
2008,10,3,0.0,45.56975611,-73.6258569
2009,1,3,0.0,45.68361439,-73.49121368
2006,10,1,0.0,45.57683586,-73.56820502
2010,4,3,0.0,45.64026084,-73.58533023
2008,11,1,0.0,45.44624855,-73.77393236
2006,3,1,0.0,45.45548904,-73.68304951
2009,12,1,0.0,45.51350632,-73.60319444
2007,10,1,0.0,45.45446537,-73.65001623
2009,4,3,0.0,45.62681185,-73.5186225
2006,1,3,0.0,45.48837699,-73.63273204
2010,2,3,0.0,45.5139099,-73.61830009
2008,10,3,0.0,45.62233819,-73.58637308
2009,3,2,0.0,45.49628765,-73.78291227
2006,12,2,0.0,45.44686388,-73.8939406
2008,8,1,0.0,45.60838229,-73.54815184
2008,4,3,0.0,45.44968619,-73.87868645
2008,2,2,0.0,45.45674033,-73.73484671
2008,6,2,0.0,45.45036567,-73.62204185
2009,12,3,0.0,45.43087397,-73.70321847
